,"HPV Vaccination Up-To-Date, Males and Females - Age",,,,,,"HPV Vaccination Up-To-Date, Males and Females - Poverty",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Males and Females - Race/Ethnicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Males and Females - Urbanicity",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Female - Age",,,,,,"HPV Vaccination Up-To-Date, Female - Poverty",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Female - Race/Ethnicity",,,,,,,,,,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Female - Urbanicity",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Male - Age",,,,,,"HPV Vaccination Up-To-Date, Male - Poverty",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Male - Race/Ethnicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Male - Urbanicity",,,,,,,,,,,,,,,,,
Rhode Island,78.1,72.3,82.9,(±5.3),337,NaN,80.0,73.5,85.2,(±5.8),256,NaN,72.4,57.2,83.7,(±13.5),62,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,83.6,74.3,90.0,(±7.8),94,NaN,77.1,69.2,83.5,(±7.2),196,NaN,NA,NaN,NaN,NA,NA,NaN,82.5,73.5,88.8,(±7.6),108,NaN,76.2,68.8,82.3,(±6.8),229,NaN,76.1,67.6,83.0,(±7.7),156,NaN,74.6,64.7,82.4,(±8.9),127,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,91.5,79.4,96.8,(±8.0),41,NaN,72.4,60.9,81.4,(±10.3),95,NaN,NA,NaN,NaN,NA,NA,NaN,87.0,74.3,93.9,(±9.5),48,NaN,72.0,61.2,80.8,(±9.8),108,NaN,80.0,71.7,86.3,(±7.3),181,NaN,86.0,76.9,91.9,(±7.4),129,NaN,66.9,46.7,82.3,(±18.5),39,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,76.5,62.0,86.7,(±12.4),53,NaN,82.0,69.7,90.0,(±10.0),101,NaN,NA,NaN,NaN,NA,NA,NaN,78.9,65.5,88.1,(±11.3),60,NaN,80.5,69.4,88.3,(±9.4),121,NaN
South Carolina,41.2,34.7,47.9,(±6.7),318,NaN,37.4,30.4,44.9,(±7.3),253,NaN,51.3,36.6,65.8,(±15.0),57,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,43.4,29.9,57.9,(±14.4),55,NaN,51.4,32.6,69.9,(±19.6),38,NaN,37.9,30.3,46.2,(±8.0),209,NaN,NA,NaN,NaN,NA,NA,NaN,47.0,36.2,58.0,(±11.1),109,NaN,40.8,31.9,50.4,(±9.3),169,NaN,44.8,35.6,54.3,(±9.5),159,NaN,36.8,27.0,48.0,(±10.6),115,NaN,57.8,39.5,74.1,(±18.0),37,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,40.0,28.8,52.3,(±11.9),101,NaN,NA,NaN,NaN,NA,NA,NaN,46.6,32.7,61.1,(±14.6),60,NaN,47.6,34.2,61.3,(±13.9),81,NaN,37.7,28.9,47.3,(±9.3),159,NaN,37.8,28.5,48.1,(±9.9),138,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,36.0,26.1,47.3,(±10.7),108,NaN,NA,NaN,NaN,NA,NA,NaN,47.4,31.3,64.0,(±17.0),49,NaN,35.1,24.1,48.1,(±12.2),88,NaN
South Dakota,49.5,43.3,55.6,(±6.2),340,NaN,50.0,43.3,56.7,(±6.7),290,NaN,50.6,34.4,66.6,(±16.6),44,NaN,NA,NaN,NaN,NA,NA,NaN,56.9,37.0,74.7,(±19.8),32,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,47.3,40.4,54.4,(±7.1),257,NaN,43.4,35.2,51.9,(±8.4),179,NaN,56.6,45.9,66.7,(±10.6),112,NaN,51.2,35.8,66.4,(±15.8),49,NaN,46.3,37.8,55.0,(±8.7),169,NaN,45.6,36.6,54.9,(±9.3),150,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,45.7,36.5,55.3,(±9.5),138,NaN,42.0,30.9,54.0,(±11.8),89,NaN,55.3,40.6,69.2,(±14.7),53,NaN,NA,NaN,NaN,NA,NA,NaN,52.5,43.8,61.0,(±8.7),171,NaN,54.6,45.0,63.8,(±9.6),140,NaN,48.4,29.3,67.9,(±20.3),30,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,49.1,38.9,59.4,(±10.4),119,NaN,44.6,33.1,56.6,(±12.0),90,NaN,57.7,42.4,71.6,(±15.0),59,NaN,NA,NaN,NaN,NA,NA,NaN
Tennessee,44.4,37.4,51.6,(±7.1),284,NaN,41.4,33.6,49.6,(±8.1),216,NaN,52.5,36.4,68.0,(±16.3),57,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,48.1,29.2,67.6,(±20.2),31,NaN,50.5,31.2,69.6,(±20.3),39,NaN,43.6,35.6,52.0,(±8.3),202,NaN,30.5,17.5,47.6,(±15.4),47,NaN,48.4,37.8,59.1,(±10.8),124,NaN,44.6,33.7,56.1,(±11.4),113,NaN,47.5,37.4,57.8,(±10.3),137,NaN,42.3,31.4,54.0,(±11.5),105,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,42.6,31.1,55.0,(±12.2),97,NaN,NA,NaN,NaN,NA,NA,NaN,48.8,34.2,63.6,(±15.2),61,NaN,50.7,34.7,66.6,(±16.6),53,NaN,41.5,32.2,51.4,(±9.7),147,NaN,40.5,29.8,52.1,(±11.3),111,NaN,44.1,25.2,65.0,(±21.1),30,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,44.6,33.9,55.9,(±11.2),105,NaN,NA,NaN,NaN,NA,NA,NaN,48.0,33.3,63.0,(±15.3),63,NaN,39.3,25.5,55.0,(±15.1),60,NaN
Texas,43.5,40.1,47.0,(±3.5),2079,NaN,38.7,34.5,43.0,(±4.3),1261,NaN,57.5,51.2,63.6,(±6.2),703,NaN,42.1,29.5,55.8,(±13.5),115,NaN,NA,NaN,NaN,NA,NA,NaN,37.6,19.3,60.4,(±21.8),44,NaN,41.2,29.1,54.6,(±13.0),120,NaN,52.1,47.6,56.4,(±4.4),1266,NaN,35.0,29.3,41.1,(±5.9),584,NaN,43.5,31.1,56.8,(±13.1),122,NaN,51.1,46.6,55.6,(±4.5),1222,NaN,37.1,31.9,42.6,(±5.3),735,NaN,47.8,42.7,52.8,(±5.1),969,NaN,42.2,36.1,48.5,(±6.3),584,NaN,61.7,52.5,70.2,(±8.9),328,NaN,47.9,29.0,67.4,(±20.2),57,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,51.8,33.6,69.5,(±18.8),56,NaN,56.2,49.8,62.4,(±6.4),598,NaN,36.9,28.5,46.3,(±9.0),258,NaN,53.1,34.3,71.1,(±19.3),50,NaN,55.3,48.7,61.7,(±6.5),569,NaN,41.4,33.9,49.2,(±7.7),350,NaN,39.4,34.8,44.1,(±4.7),1110,NaN,35.6,30.0,41.5,(±5.8),677,NaN,52.7,44.4,60.8,(±8.3),375,NaN,35.9,21.3,53.6,(±16.7),58,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,30.9,17.2,49.1,(±16.4),64,NaN,47.7,41.8,53.8,(±6.0),668,NaN,33.3,26.0,41.4,(±7.8),326,NaN,37.2,22.0,55.6,(±17.4),72,NaN,47.3,41.2,53.4,(±6.1),653,NaN,32.7,25.9,40.2,(±7.2),385,NaN
Utah,43.2,36.4,50.2,(±6.9),310,NaN,41.8,34.6,49.3,(±7.4),275,NaN,49.6,29.4,70.0,(±21.5),30,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,57.9,40.1,73.8,(±17.5),42,NaN,37.3,30.1,45.0,(±7.5),246,NaN,NA,NaN,NaN,NA,NA,NaN,56.2,43.5,68.2,(±12.6),88,NaN,39.5,31.3,48.3,(±8.6),187,NaN,48.6,38.7,58.7,(±10.1),150,NaN,43.8,33.4,54.7,(±10.8),132,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,37.5,27.5,48.7,(±10.8),113,NaN,NA,NaN,NaN,NA,NA,NaN,57.6,39.3,73.9,(±18.0),42,NaN,46.3,33.8,59.3,(±13.0),91,NaN,38.1,29.2,47.9,(±9.5),160,NaN,40.1,30.5,50.5,(±10.1),143,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,37.1,27.4,48.0,(±10.4),133,NaN,NA,NaN,NaN,NA,NA,NaN,54.9,37.3,71.3,(±17.7),46,NaN,33.8,23.6,45.8,(±11.3),96,NaN
Vermont,62.0,55.8,67.9,(±6.1),324,NaN,64.5,58.0,70.5,(±6.3),291,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,60.6,54.0,66.9,(±6.5),290,NaN,63.9,55.5,71.4,(±8.0),184,NaN,56.6,39.3,72.4,(±17.2),42,NaN,61.2,49.9,71.4,(±10.9),98,NaN,59.6,50.3,68.2,(±9.1),146,NaN,62.7,52.8,71.6,(±9.5),130,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,58.2,48.4,67.4,(±9.6),132,NaN,61.1,48.1,72.6,(±12.5),74,NaN,NA,NaN,NaN,NA,NA,NaN,60.5,43.8,75.1,(±16.2),47,NaN,64.3,55.8,71.9,(±8.1),178,NaN,66.2,57.4,73.9,(±8.3),161,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,63.0,54.0,71.2,(±8.7),158,NaN,66.2,55.3,75.7,(±10.3),110,NaN,NA,NaN,NaN,NA,NA,NaN,61.9,46.5,75.2,(±14.8),51,NaN
Virginia,54.9,45.4,64.0,(±9.4),327,NaN,54.4,44.4,64.0,(±9.9),307,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,55.5,32.4,76.5,(±23.7),31,NaN,NA,NaN,NaN,NA,NA,NaN,49.1,37.2,61.2,(±12.2),213,NaN,NA,NaN,NaN,NA,NA,NaN,62.5,44.5,77.6,(±17.1),102,NaN,50.7,39.1,62.2,(±11.7),211,NaN,59.1,45.6,71.4,(±13.1),167,NaN,60.4,46.2,73.0,(±13.7),157,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,61.7,44.7,76.3,(±16.3),105,NaN,NA,NaN,NaN,NA,NA,NaN,65.9,41.5,84.0,(±22.5),59,NaN,56.9,40.0,72.3,(±16.7),100,NaN,50.8,37.7,63.8,(±13.3),160,NaN,48.7,35.0,62.7,(±14.2),150,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,38.6,23.7,56.1,(±16.8),108,NaN,NA,NaN,NaN,NA,NA,NaN,59.7,34.5,80.7,(±24.9),43,NaN,44.4,29.3,60.5,(±16.2),111,NaN
Washington,51.6,44.2,58.9,(±7.4),286,NaN,49.3,41.2,57.4,(±8.2),232,NaN,52.3,33.5,70.5,(±19.4),40,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,67.9,52.2,80.5,(±14.5),64,NaN,40.8,31.9,50.4,(±9.4),169,NaN,41.2,24.0,60.8,(±19.3),36,NaN,57.2,47.0,66.8,(±10.0),153,NaN,45.6,33.2,58.5,(±12.9),97,NaN,56.3,46.2,65.9,(±10.0),153,NaN,50.4,39.5,61.4,(±11.1),124,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,70.9,50.4,85.4,(±18.0),39,NaN,43.7,31.6,56.6,(±12.8),85,NaN,NA,NaN,NaN,NA,NA,NaN,59.4,45.0,72.3,(±14.0),77,NaN,51.2,34.5,67.7,(±17.3),54,NaN,47.0,36.5,57.8,(±10.8),133,NaN,48.2,36.5,60.1,(±12.0),108,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,38.5,26.2,52.5,(±13.5),84,NaN,NA,NaN,NaN,NA,NA,NaN,55.3,41.1,68.7,(±14.1),76,NaN,39.8,23.0,59.5,(±19.1),43,NaN
West Virginia,42.9,37.0,49.1,(±6.0),337,NaN,39.7,33.2,46.7,(±6.8),254,NaN,49.7,37.2,62.3,(±12.8),75,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,42.7,36.3,49.3,(±6.5),285,NaN,39.4,30.0,49.6,(±9.9),125,NaN,45.2,34.7,56.3,(±11.0),106,NaN,45.0,34.9,55.6,(±10.5),106,NaN,52.9,44.0,61.6,(±8.9),156,NaN,50.5,40.5,60.5,(±10.1),118,NaN,56.1,38.0,72.7,(±18.1),36,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,52.6,43.1,62.0,(±9.6),132,NaN,56.2,40.9,70.4,(±15.2),54,NaN,48.1,33.3,63.3,(±15.4),53,NaN,54.8,40.0,68.8,(±14.8),49,NaN,33.5,26.2,41.7,(±7.8),181,NaN,29.7,21.8,39.1,(±8.7),136,NaN,42.9,26.9,60.4,(±17.4),39,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,33.9,26.0,42.9,(±8.5),153,NaN,25.6,16.3,37.9,(±10.9),71,NaN,41.4,27.3,57.1,(±15.4),53,NaN,37.2,24.2,52.3,(±14.4),57,NaN
Wisconsin,55.7,49.6,61.7,(±6.1),332,NaN,55.0,48.3,61.5,(±6.7),277,NaN,62.9,46.2,77.0,(±15.9),46,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,60.0,42.1,75.6,(±17.4),42,NaN,52.8,45.5,60.0,(±7.3),234,NaN,44.0,30.9,57.9,(±13.8),67,NaN,64.2,54.5,72.9,(±9.3),135,NaN,52.1,42.5,61.6,(±9.6),130,NaN,61.0,52.0,69.3,(±8.7),156,NaN,58.3,48.4,67.5,(±9.7),125,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,58.3,47.4,68.4,(±10.6),108,NaN,NA,NaN,NaN,NA,NA,NaN,66.4,51.6,78.6,(±13.8),62,NaN,60.6,47.2,72.6,(±13.0),67,NaN,50.7,42.2,59.1,(±8.6),176,NaN,52.2,43.0,61.2,(±9.2),152,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,47.5,37.6,57.5,(±10.1),126,NaN,42.8,26.1,61.4,(±18.5),40,NaN,62.3,49.0,73.9,(±12.7),73,NaN,41.5,28.6,55.7,(±13.9),63,NaN
Wyoming,42.0,34.7,49.7,(±7.6),241,NaN,41.5,33.7,49.8,(±8.1),212,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,48.0,29.6,66.9,(±19.6),34,NaN,41.8,33.5,50.6,(±8.6),188,NaN,40.0,31.6,49.1,(±8.9),164,NaN,50.4,37.2,63.5,(±13.5),69,NaN,NA,NaN,NaN,NA,NA,NaN,54.4,43.6,64.9,(±10.8),117,NaN,55.6,44.4,66.2,(±11.1),108,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,54.6,42.0,66.7,(±12.6),89,NaN,50.6,38.1,63.0,(±12.7),82,NaN,64.6,45.3,80.0,(±18.0),32,NaN,NA,NaN,NaN,NA,NA,NaN,30.3,21.6,40.7,(±9.6),124,NaN,26.8,17.9,37.9,(±10.0),104,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,29.5,20.1,41.0,(±10.6),99,NaN,30.0,19.8,42.7,(±11.6),82,NaN,36.1,20.7,55.0,(±17.8),37,NaN,NA,NaN,NaN,NA,NA,NaN
Guam,45.6,39.2,52.3,(±6.6),309,NaN,50.6,42.3,58.9,(±8.4),200,NaN,43.5,32.5,55.2,(±11.5),94,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,46.0,31.5,61.2,(±15.3),56,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,47.9,38.8,57.2,(±9.3),159,NaN,55.6,43.7,66.9,(±11.8),103,NaN,40.7,26.5,56.7,(±15.6),51,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,43.5,34.6,52.9,(±9.3),150,NaN,45.7,34.5,57.4,(±11.7),97,NaN,46.2,30.2,62.9,(±17.0),43,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,52.8,33.6,71.3,(±19.9),34,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN
Puerto Rico,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN
U.S. Virgin Islands,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN
United States,51.1,49.8,52.5,(±1.3),18700,NaN,49.6,48.1,51.1,(±1.5),14716,NaN,57.1,53.9,60.2,(±3.2),3327,NaN,51.3,44.7,57.9,(±6.7),657,NaN,57.3,47.0,67.0,(±10.1),247,NaN,53.1,44.7,61.3,(±8.4),601,NaN,53.3,49.4,57.2,(±3.9),1488,NaN,56.6,53.4,59.8,(±3.2),4021,NaN,47.8,46.2,49.4,(±1.6),11128,NaN,40.7,38.1,43.5,(±2.7),3593,NaN,56.1,53.9,58.3,(±2.2),7564,NaN,49.1,47.1,51.0,(±2.0),7543,NaN,53.7,51.8,55.6,(±1.9),8928,NaN,52.2,50.1,54.3,(±2.1),7062,NaN,59.4,54.7,63.9,(±4.6),1562,NaN,54.0,44.1,63.6,(±9.9),304,NaN,58.7,(±13.0),109,NaN,52.3,(±11.0),320,NaN,58.4,52.8,63.8,(±5.5),688,NaN,57.2,52.6,61.7,(±4.6),1938,NaN,50.7,48.4,53.1,(±2.3),5281,NaN,46.2,42.2,50.3,(±4.1),1695,NaN,56.8,53.6,59.9,(±3.1),3640,NaN,52.7,49.9,55.5,(±2.8),3593,NaN,48.7,46.8,50.6,(±1.9),9772,NaN,47.1,44.9,49.2,(±2.1),7654,NaN,54.9,50.5,59.2,(±4.3),1765,NaN,48.9,40.1,57.7,(±8.9),353,NaN,56.5,(±14.0),138,NaN,53.9,41.4,65.8,(±12.5),281,NaN,48.5,43.1,54.0,(±5.4),800,NaN,56.0,51.5,60.5,(±4.5),2083,NaN,45.0,42.8,47.3,(±2.3),5847,NaN,35.2,31.8,38.8,(±3.5),1898,NaN,55.5,52.3,58.5,(±3.1),3924,NaN,45.6,42.9,48.3,(±2.7),3950,NaN
